Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,floor_area_sqft,price_per_sqft
2013-09,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,360000.0,699.6535,514.5404117895501
2013-09,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,10 TO 12,65.0,Improved,1967,365000.0,699.6535,521.6868063977383
2013-10,GEYLANG,3 ROOM,66,CIRCUIT RD,01 TO 03,56.0,Standard,1967,290000.0,602.7783999999999,481.105494158384
2013-10,GEYLANG,3 ROOM,21,BALAM RD,01 TO 03,60.0,Standard,1967,295000.0,645.834,456.7737220400289
2013-10,GEYLANG,3 ROOM,34,CIRCUIT RD,01 TO 03,60.0,Standard,1967,296000.0,645.834,458.32210753846965
2013-10,GEYLANG,3 ROOM,62,CIRCUIT RD,07 TO 09,56.0,Standard,1967,299000.0,602.7783999999999,496.03635432192004
2013-10,QUEENSTOWN,2 ROOM,91,C'WEALTH DR,01 TO 03,48.0,Standard,1967,260000.0,516.6672,503.22528699325215
2013-10,QUEENSTOWN,3 ROOM,85,C'WEALTH CL,04 TO 06,58.0,Standard,1967,360000.0,624.3062,576.6401166607027
2013-10,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,13 TO 15,60.0,Standard,1967,366000.0,645.834,566.709092429324
2013-10,TOA PAYOH,2 ROOM,55,LOR 5 TOA PAYOH,10 TO 12,43.0,Standard,1967,271000.0,462.8477,585.5057722010934
2013-10,TOA PAYOH,2 ROOM,56,LOR 4 TOA PAYOH,07 TO 09,44.0,Standard,1967,286888.0,473.61159999999995,605.7452984681963
2013-10,TOA PAYOH,3 ROOM,61,LOR 5 TOA PAYOH,01 TO 03,65.0,Improved,1967,337000.0,699.6535,481.6669965918844
2013-10,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,338000.0,699.6535,483.0962755135221
2013-10,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,348000.0,699.6535,497.38906472989845
2013-11,GEYLANG,3 ROOM,34,CIRCUIT RD,01 TO 03,60.0,Standard,1967,293000.0,645.834,453.67695104314737
2013-11,GEYLANG,3 ROOM,63,CIRCUIT RD,04 TO 06,56.0,Standard,1967,300888.0,602.7783999999999,499.1685169873374
2013-11,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,13 TO 15,46.0,Standard,1967,270000.0,495.13939999999997,545.3009798856646
2013-11,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,04 TO 06,46.0,Standard,1967,279000.0,495.13939999999997,563.4776792151868
2013-11,QUEENSTOWN,3 ROOM,91,C'WEALTH DR,01 TO 03,60.0,Standard,1967,333000.0,645.834,515.6123709807783
2013-11,QUEENSTOWN,3 ROOM,91,C'WEALTH DR,04 TO 06,60.0,Standard,1967,340000.0,645.834,526.4510694698638
2013-11,TOA PAYOH,3 ROOM,110,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,360000.0,699.6535,514.5404117895501
2013-11,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,07 TO 09,65.0,Improved,1967,378000.0,699.6535,540.2674323790276
2013-12,GEYLANG,3 ROOM,34,CIRCUIT RD,01 TO 03,60.0,Standard,1967,270000.0,645.834,418.0640845790095
2013-12,QUEENSTOWN,2 ROOM,81,C'WEALTH CL,04 TO 06,46.0,Standard,1967,257000.0,495.13939999999997,519.0457475207992
2013-12,QUEENSTOWN,3 ROOM,90,C'WEALTH DR,04 TO 06,60.0,Standard,1967,333000.0,645.834,515.6123709807783
2013-12,TOA PAYOH,3 ROOM,61,LOR 5 TOA PAYOH,01 TO 03,65.0,Improved,1967,328000.0,699.6535,468.80348629714564
2014-01,GEYLANG,2 ROOM,63,CIRCUIT RD,04 TO 06,45.0,Standard,1967,245000.0,484.3755,505.80592949065345
2014-01,GEYLANG,3 ROOM,24,BALAM RD,04 TO 06,60.0,Standard,1967,285000.0,645.834,441.28986705562113
2014-01,GEYLANG,3 ROOM,34,CIRCUIT RD,01 TO 03,60.0,Standard,1967,285000.0,645.834,441.28986705562113
2014-01,GEYLANG,3 ROOM,19,BALAM RD,07 TO 09,60.3,Standard,1967,300000.0,649.0631699999999,462.20462640023163
2014-01,GEYLANG,3 ROOM,63,CIRCUIT RD,04 TO 06,56.0,Standard,1967,303000.0,602.7783999999999,502.6722921723805
2014-01,QUEENSTOWN,3 ROOM,90,C'WEALTH DR,01 TO 03,60.0,Standard,1967,320000.0,645.834,495.4833595010483
2014-01,QUEENSTOWN,3 ROOM,89,C'WEALTH DR,01 TO 03,69.0,Standard,1967,348000.0,742.7090999999999,468.55491604990436
2014-01,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,07 TO 09,60.0,Standard,1967,355000.0,645.834,549.6768519464755
2014-01,TOA PAYOH,2 ROOM,61,LOR 5 TOA PAYOH,04 TO 06,54.0,Improved,1967,273500.0,581.2506,470.5371486928358
2014-02,BUKIT MERAH,3 ROOM,28,HOY FATT RD,04 TO 06,60.0,Standard,1967,341000.0,645.834,527.9994549683046
2014-02,GEYLANG,3 ROOM,22,BALAM RD,04 TO 06,60.0,Standard,1967,288000.0,645.834,445.93502355094347
2014-02,GEYLANG,3 ROOM,65,CIRCUIT RD,01 TO 03,59.0,Standard,1967,288000.0,635.0701,453.493244289095
2014-02,GEYLANG,3 ROOM,65,CIRCUIT RD,04 TO 06,59.0,Standard,1967,308000.0,635.0701,484.98583069805994
2014-02,QUEENSTOWN,2 ROOM,83,C'WEALTH CL,07 TO 09,46.0,Standard,1967,268000.0,495.13939999999997,541.261713367993
2014-02,QUEENSTOWN,2 ROOM,81,C'WEALTH CL,13 TO 15,46.0,Standard,1967,282000.0,495.13939999999997,569.5365789916941
2014-02,QUEENSTOWN,3 ROOM,93,C'WEALTH DR,04 TO 06,68.0,Standard,1967,335000.0,731.9452,457.68453703911166
2014-02,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,10 TO 12,60.0,Standard,1967,350000.0,645.834,541.9349244542716
2014-02,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,10 TO 12,60.0,Standard,1967,350000.0,645.834,541.9349244542716
2014-02,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,10 TO 12,60.0,Standard,1967,357000.0,645.834,552.773622943357
2014-02,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,04 TO 06,71.0,Standard,1967,378000.0,764.2369,494.61102964277177
2014-02,QUEENSTOWN,3 ROOM,89,C'WEALTH DR,04 TO 06,69.0,Standard,1967,385000.0,742.7090999999999,518.3725364345206
2014-02,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,335000.0,699.6535,478.80843874860915
2014-02,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,335000.0,699.6535,478.80843874860915
2014-02,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,07 TO 09,65.0,Improved,1967,358000.0,699.6535,511.6818539462748
2014-03,BUKIT MERAH,2 ROOM,28,HOY FATT RD,04 TO 06,47.0,Standard,1967,273000.0,505.9033,539.628818392764
2014-03,GEYLANG,3 ROOM,22,BALAM RD,01 TO 03,60.0,Standard,1967,295000.0,645.834,456.7737220400289
2014-03,QUEENSTOWN,2 ROOM,82,C'WEALTH CL,04 TO 06,46.0,Standard,1967,245000.0,495.13939999999997,494.8101484147697
2014-03,QUEENSTOWN,2 ROOM,83,C'WEALTH CL,01 TO 03,46.0,Standard,1967,250000.0,495.13939999999997,504.90831470894864
2014-03,QUEENSTOWN,2 ROOM,81,C'WEALTH CL,01 TO 03,46.0,Standard,1967,255000.0,495.13939999999997,515.0064810031276
2014-03,QUEENSTOWN,3 ROOM,94,C'WEALTH DR,01 TO 03,60.0,Standard,1967,333000.0,645.834,515.6123709807783
2014-03,QUEENSTOWN,3 ROOM,88,C'WEALTH CL,07 TO 09,69.0,Standard,1967,360000.0,742.7090999999999,484.71198212059073
2014-03,TOA PAYOH,2 ROOM,58,LOR 4 TOA PAYOH,10 TO 12,44.0,Standard,1967,255000.0,473.61159999999995,538.4158665032699
2014-04,BUKIT MERAH,2 ROOM,28,JLN BT MERAH,07 TO 09,47.0,Standard,1967,268000.0,505.9033,529.7455067005889
2014-04,BUKIT MERAH,3 ROOM,28,JLN BT MERAH,01 TO 03,60.0,Standard,1967,333000.0,645.834,515.6123709807783
2014-04,BUKIT MERAH,3 ROOM,28,JLN BT MERAH,01 TO 03,60.0,Standard,1967,333000.0,645.834,515.6123709807783
2014-04,GEYLANG,3 ROOM,63,CIRCUIT RD,01 TO 03,56.0,Standard,1967,267000.0,602.7783999999999,442.94885151823627
2014-04,GEYLANG,3 ROOM,20,BALAM RD,01 TO 03,60.3,Standard,1967,285000.0,649.0631699999999,439.09439508022007
2014-04,GEYLANG,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,288000.0,649.0631699999999,443.7164413442224
2014-04,GEYLANG,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,295000.0,649.0631699999999,454.5012159602278
2014-04,GEYLANG,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,295000.0,649.0631699999999,454.5012159602278
2014-04,QUEENSTOWN,3 ROOM,88,C'WEALTH CL,04 TO 06,58.0,Standard,1967,320000.0,624.3062,512.5689925872913
2014-04,QUEENSTOWN,3 ROOM,90,C'WEALTH DR,07 TO 09,60.0,Standard,1967,325500.0,645.834,503.99947974247254
2014-04,QUEENSTOWN,3 ROOM,93,C'WEALTH DR,07 TO 09,60.0,Standard,1967,343888.0,645.834,532.4711922878015
2014-04,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,01 TO 03,71.0,Standard,1967,365000.0,764.2369,477.60059740638013
2014-04,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,07 TO 09,71.0,Standard,1967,383000.0,764.2369,501.15350357984545
2014-04,TOA PAYOH,2 ROOM,54,LOR 5 TOA PAYOH,10 TO 12,43.0,Standard,1967,273000.0,462.8477,589.8268480106956
2014-04,TOA PAYOH,3 ROOM,114,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,300000.0,699.6535,428.78367649129177
2014-05,BUKIT MERAH,2 ROOM,28,JLN BT MERAH,10 TO 12,47.0,Standard,1967,275000.0,505.9033,543.5821430696341
2014-05,BUKIT MERAH,2 ROOM,28,HOY FATT RD,07 TO 09,47.0,Standard,1967,280000.0,505.9033,553.4654547618093
2014-05,BUKIT MERAH,2 ROOM,28,HOY FATT RD,07 TO 09,47.0,Standard,1967,280000.0,505.9033,553.4654547618093
2014-05,BUKIT MERAH,3 ROOM,28,JLN BT MERAH,01 TO 03,60.0,Standard,1967,300000.0,645.834,464.51564953223277
2014-05,BUKIT MERAH,3 ROOM,28,HOY FATT RD,10 TO 12,60.0,Standard,1967,330000.0,645.834,510.96721448545605
2014-05,GEYLANG,2 ROOM,62,CIRCUIT RD,07 TO 09,45.0,Standard,1967,260000.0,484.3755,536.773639459469
2014-05,GEYLANG,3 ROOM,64,CIRCUIT RD,07 TO 09,59.0,Standard,1967,285000.0,635.0701,448.76935632775024
2014-05,GEYLANG,3 ROOM,34,CIRCUIT RD,01 TO 03,60.0,Standard,1967,285000.0,645.834,441.28986705562113
2014-05,GEYLANG,3 ROOM,22,BALAM RD,04 TO 06,60.0,Standard,1967,295000.0,645.834,456.7737220400289
2014-05,GEYLANG,3 ROOM,19,BALAM RD,04 TO 06,60.3,Standard,1967,302000.0,649.0631699999999,465.2859905762332
2014-05,GEYLANG,3 ROOM,24,BALAM RD,10 TO 12,60.0,Standard,1967,315000.0,645.834,487.7414320088444
2014-05,QUEENSTOWN,3 ROOM,93,C'WEALTH DR,07 TO 09,60.0,Standard,1967,319000.0,645.834,493.93497400260753
2014-05,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,01 TO 03,62.0,Standard,1967,330000.0,667.3618,494.48440111495745
2014-05,TOA PAYOH,2 ROOM,56,LOR 4 TOA PAYOH,04 TO 06,45.0,Standard,1967,260000.0,484.3755,536.773639459469
2014-05,TOA PAYOH,2 ROOM,61,LOR 5 TOA PAYOH,04 TO 06,54.0,Improved,1967,265000.0,581.2506,455.91350787422846
2014-06,GEYLANG,2 ROOM,63,CIRCUIT RD,07 TO 09,45.0,Standard,1967,253000.0,484.3755,522.3220414740217
2014-06,GEYLANG,3 ROOM,62,CIRCUIT RD,01 TO 03,56.0,Standard,1967,270000.0,602.7783999999999,447.9258049060816
2014-06,GEYLANG,3 ROOM,19,BALAM RD,01 TO 03,60.3,Standard,1967,280000.0,649.0631699999999,431.39098464021623
2014-06,GEYLANG,3 ROOM,62,CIRCUIT RD,04 TO 06,56.0,Standard,1967,294888.0,602.7783999999999,489.2146102116467
2014-06,GEYLANG,3 ROOM,24,BALAM RD,01 TO 03,60.0,Standard,1967,300000.0,645.834,464.51564953223277
2014-06,GEYLANG,3 ROOM,65,CIRCUIT RD,10 TO 12,59.0,Standard,1967,308000.0,635.0701,484.98583069805994
2014-06,QUEENSTOWN,3 ROOM,87,C'WEALTH CL,07 TO 09,58.0,Standard,1967,310000.0,624.3062,496.55121156893847
2014-06,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,13 TO 15,60.0,Standard,1967,358000.0,645.834,554.3220084417978
2014-06,TOA PAYOH,2 ROOM,55,LOR 5 TOA PAYOH,07 TO 09,43.0,Standard,1967,260000.0,462.8477,561.7398552482815
2014-07,GEYLANG,3 ROOM,22,BALAM RD,04 TO 06,60.0,Standard,1967,260000.0,645.834,402.58022959460175
2014-07,GEYLANG,3 ROOM,21,BALAM RD,07 TO 09,60.3,Standard,1967,275000.0,649.0631699999999,423.68757420021234
2014-07,GEYLANG,3 ROOM,63,CIRCUIT RD,01 TO 03,56.0,Standard,1967,285088.0,602.7783999999999,472.9565624780185
2014-07,GEYLANG,3 ROOM,65,CIRCUIT RD,04 TO 06,59.0,Standard,1967,290000.0,635.0701,456.6425029299915
2014-07,QUEENSTOWN,2 ROOM,81,C'WEALTH CL,13 TO 15,46.0,Standard,1967,260000.0,495.13939999999997,525.1046472973067
2014-07,TOA PAYOH,2 ROOM,54,LOR 5 TOA PAYOH,07 TO 09,43.0,Standard,1967,245000.0,462.8477,529.3317866762652
2014-07,TOA PAYOH,2 ROOM,55,LOR 5 TOA PAYOH,04 TO 06,43.0,Standard,1967,258500.0,462.8477,558.4990483910799
2014-07,TOA PAYOH,3 ROOM,113,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1967,318000.0,699.6535,454.51069708076926
2014-08,GEYLANG,3 ROOM,21,BALAM RD,07 TO 09,60.3,Standard,1967,260000.0,649.0631699999999,400.5773428802008
2014-08,GEYLANG,3 ROOM,64,CIRCUIT RD,01 TO 03,59.0,Standard,1967,268000.0,635.0701,422.00065788013006
2014-08,GEYLANG,3 ROOM,20,BALAM RD,04 TO 06,60.3,Standard,1967,270000.0,649.0631699999999,415.9841637602085
2014-08,GEYLANG,3 ROOM,62,CIRCUIT RD,01 TO 03,55.0,Standard,1967,273000.0,592.0145,461.13735389927103
2014-08,GEYLANG,3 ROOM,23,BALAM RD,01 TO 03,60.3,Standard,1967,280000.0,649.0631699999999,431.39098464021623
2014-08,GEYLANG,3 ROOM,62,CIRCUIT RD,07 TO 09,56.0,Standard,1967,290000.0,602.7783999999999,481.105494158384
2014-08,GEYLANG,3 ROOM,65,CIRCUIT RD,10 TO 12,59.0,Standard,1967,300000.0,635.0701,472.388796134474
2014-08,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,04 TO 06,60.0,Standard,1967,300000.0,645.834,464.51564953223277
2014-08,QUEENSTOWN,3 ROOM,84,C'WEALTH CL,04 TO 06,66.0,Standard,1967,320000.0,710.4173999999999,450.43941772822575
2014-08,QUEENSTOWN,3 ROOM,94,C'WEALTH DR,01 TO 03,68.0,Standard,1967,340000.0,731.9452,464.5156495322327
2014-08,TOA PAYOH,2 ROOM,58,LOR 4 TOA PAYOH,10 TO 12,45.0,Standard,1967,265000.0,484.3755,547.0962094490741
2014-08,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1967,280000.0,699.6535,400.19809805853896
2014-08,TOA PAYOH,3 ROOM,115,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1967,310000.0,699.6535,443.07646570766815
2014-09,BUKIT MERAH,3 ROOM,28,HOY FATT RD,04 TO 06,60.0,Standard,1967,325000.0,645.834,503.22528699325215
2014-09,BUKIT MERAH,3 ROOM,28,JLN BT MERAH,16 TO 18,60.0,Standard,1967,360000.0,645.834,557.4187794386793
2014-09,GEYLANG,3 ROOM,22,BALAM RD,07 TO 09,60.0,Standard,1967,271000.0,645.834,419.61247007745027
2014-09,GEYLANG,3 ROOM,66,CIRCUIT RD,04 TO 06,56.0,Standard,1967,288000.0,602.7783999999999,477.78752523315376
2014-09,GEYLANG,3 ROOM,64,CIRCUIT RD,04 TO 06,59.0,Standard,1967,295000.0,635.0701,464.5156495322327
2014-09,QUEENSTOWN,3 ROOM,85,C'WEALTH CL,01 TO 03,58.0,Standard,1967,310000.0,624.3062,496.55121156893847
2014-09,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,10 TO 12,60.0,Standard,1967,320000.0,645.834,495.4833595010483
2014-10,BUKIT MERAH,3 ROOM,28,HOY FATT RD,13 TO 15,60.0,Standard,1967,306000.0,645.834,473.80596252287745
2014-10,BUKIT MERAH,4 ROOM,28,HOY FATT RD,13 TO 15,112.0,Adjoined flat,1967,568000.0,1205.5567999999998,471.15158738269326
2014-10,GEYLANG,3 ROOM,20,BALAM RD,04 TO 06,60.3,Standard,1967,270000.0,649.0631699999999,415.9841637602085
2014-10,GEYLANG,3 ROOM,21,BALAM RD,01 TO 03,60.3,Standard,1967,273000.0,649.0631699999999,420.6062100242108
2014-10,GEYLANG,3 ROOM,66,CIRCUIT RD,01 TO 03,67.0,Standard,1967,290000.0,721.1813,402.1180249682015
2014-10,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,13 TO 15,60.0,Standard,1967,323999.99,645.834,501.6768860109564
2014-10,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,16 TO 18,71.0,Standard,1967,375000.0,764.2369,490.68554528052755
2014-10,TOA PAYOH,3 ROOM,61,LOR 5 TOA PAYOH,04 TO 06,65.0,Improved,1967,328000.0,699.6535,468.80348629714564
2014-11,GEYLANG,3 ROOM,19,BALAM RD,01 TO 03,60.0,Standard,1967,270000.0,645.834,418.0640845790095
2014-11,GEYLANG,3 ROOM,19,BALAM RD,01 TO 03,60.0,Standard,1967,278000.0,645.834,430.4511685665357
2014-11,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,13 TO 15,60.0,Standard,1967,329888.0,645.834,510.7937953096307
2014-11,QUEENSTOWN,3 ROOM,92,C'WEALTH DR,04 TO 06,60.0,Standard,1967,330000.0,645.834,510.96721448545605
2014-11,QUEENSTOWN,3 ROOM,81,C'WEALTH CL,10 TO 12,60.0,Standard,1967,333000.0,645.834,515.6123709807783
2014-11,QUEENSTOWN,3 ROOM,84,C'WEALTH CL,10 TO 12,58.0,Standard,1967,340000.0,624.3062,544.604554623997
2014-11,TOA PAYOH,2 ROOM,55,LOR 5 TOA PAYOH,04 TO 06,43.0,Standard,1967,255000.0,462.8477,550.937165724276
2014-11,TOA PAYOH,3 ROOM,61,LOR 5 TOA PAYOH,01 TO 03,65.0,Improved,1967,323000.0,699.6535,461.65709168895745
2014-11,TOA PAYOH,3 ROOM,112,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1967,350000.0,699.6535,500.2476225731737
2014-12,GEYLANG,3 ROOM,24,BALAM RD,01 TO 03,60.0,Standard,1967,295000.0,645.834,456.7737220400289
2014-12,QUEENSTOWN,3 ROOM,88,C'WEALTH CL,04 TO 06,58.0,Standard,1967,308000.0,624.3062,493.3476553652679
2014-12,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,04 TO 06,60.0,Standard,1967,315000.0,645.834,487.7414320088444
2014-12,TOA PAYOH,3 ROOM,58,LOR 4 TOA PAYOH,07 TO 09,66.0,Standard,1967,356000.0,710.4173999999999,501.11385222265113
2014-12,TOA PAYOH,3 ROOM,94,LOR 4 TOA PAYOH,04 TO 06,60.0,Standard,1967,285000.0,645.834,441.28986705562113
2015-01,GEYLANG,3 ROOM,82,MACPHERSON LANE,01 TO 03,61.0,Standard,1968,210000.0,656.5979,319.83044721891434
2015-01,TOA PAYOH,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 03,38.0,Standard,1968,248000.0,409.02819999999997,606.315163599967
2015-01,TOA PAYOH,3 ROOM,4,UPP ALJUNIED LANE,07 TO 09,57.0,Standard,1968,285000.0,613.5423,464.51564953223277
2015-01,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1968,338000.0,699.6535,483.0962755135221
2015-02,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,04 TO 06,68.0,Improved,1968,300000.0,731.9452,409.86674958726417
2015-02,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1968,322000.0,699.6535,460.2278127673198
2015-03,GEYLANG,3 ROOM,82,MACPHERSON LANE,04 TO 06,64.0,Standard,1968,277000.0,688.8896,402.096359126339
2015-04,TOA PAYOH,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 03,40.0,Standard,1968,245000.0,430.556,569.0316706769852
2015-04,TOA PAYOH,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 03,40.0,Standard,1968,248888.0,430.556,578.0618549038917
2015-04,TOA PAYOH,2 ROOM,120,LOR 2 TOA PAYOH,07 TO 09,40.0,Standard,1968,250000.0,430.556,580.644561915291
2015-04,TOA PAYOH,3 ROOM,5,UPP ALJUNIED LANE,04 TO 06,57.0,Standard,1968,275000.0,613.5423,448.21685481180356
2015-04,TOA PAYOH,3 ROOM,5,UPP ALJUNIED LANE,04 TO 06,57.0,Standard,1968,295000.0,613.5423,480.814444252662
2015-06,GEYLANG,2 ROOM,81,MACPHERSON LANE,10 TO 12,50.0,Standard,1968,225000.0,538.1949999999999,418.0640845790095
2015-06,QUEENSTOWN,3 ROOM,50,STIRLING RD,01 TO 03,105.0,Terrace,1968,718000.0,1130.2095,635.2804502174155
2015-06,TOA PAYOH,3 ROOM,5,UPP ALJUNIED LANE,07 TO 09,57.0,Standard,1968,286000.0,613.5423,466.1455290042757
2015-07,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,19 TO 21,68.0,Improved,1968,320000.0,731.9452,437.19119955974844
2015-08,GEYLANG,3 ROOM,82,MACPHERSON LANE,07 TO 09,64.0,Standard,1968,278000.0,688.8896,403.5479705311272
2015-08,QUEENSTOWN,3 ROOM,56,STIRLING RD,01 TO 03,112.0,Terrace,1968,850000.0,1205.5567999999998,705.0683966114248
2015-08,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,16 TO 18,68.0,Improved,1968,330000.0,731.9452,450.8534245459906
2015-09,TOA PAYOH,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 03,40.0,Standard,1968,248000.0,430.556,575.9994054199686
2015-09,TOA PAYOH,3 ROOM,3,UPP ALJUNIED LANE,07 TO 09,57.0,Standard,1968,268000.0,613.5423,436.8076985075031
2015-09,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,13 TO 15,68.0,Improved,1968,316888.0,731.9452,432.9395151440299
2015-10,GEYLANG,2 ROOM,81,MACPHERSON LANE,10 TO 12,50.0,Standard,1968,270000.0,538.1949999999999,501.67690149481143
2015-10,GEYLANG,3 ROOM,83,MACPHERSON LANE,04 TO 06,63.0,Standard,1968,276000.0,678.1256999999999,407.00418816157537
2015-10,TOA PAYOH,2 ROOM,120,LOR 2 TOA PAYOH,07 TO 09,40.0,Standard,1968,280000.0,430.556,650.3219093451258
2015-10,TOA PAYOH,3 ROOM,2,UPP ALJUNIED LANE,04 TO 06,57.0,Standard,1968,260000.0,613.5423,423.76866273115974
2015-10,TOA PAYOH,3 ROOM,2,UPP ALJUNIED LANE,10 TO 12,57.0,Standard,1968,268000.0,613.5423,436.8076985075031
2015-10,TOA PAYOH,3 ROOM,5,UPP ALJUNIED LANE,04 TO 06,57.0,Standard,1968,283000.0,613.5423,461.25589058814694
2015-10,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,13 TO 15,68.0,Improved,1968,311000.0,731.9452,424.89519707213054
2015-10,TOA PAYOH,3 ROOM,118,LOR 1 TOA PAYOH,04 TO 06,65.0,Improved,1968,325000.0,699.6535,464.5156495322327
2015-11,GEYLANG,3 ROOM,83,MACPHERSON LANE,07 TO 09,64.0,Standard,1968,265000.0,688.8896,384.67702226888025
2015-11,QUEENSTOWN,4 ROOM,44,STIRLING RD,01 TO 03,99.0,Terrace,1968,815000.0,1065.6261,764.8085946843833
2015-12,TOA PAYOH,3 ROOM,5,UPP ALJUNIED LANE,10 TO 12,57.0,Standard,1968,290000.0,613.5423,472.6650468924474
2015-12,TOA PAYOH,3 ROOM,2,UPP ALJUNIED LANE,10 TO 12,57.0,Standard,1968,265000.0,613.5423,431.91806009137434
2016-01,GEYLANG,3 ROOM,82,MACPHERSON LANE,07 TO 09,64.0,Standard,1968,265000.0,688.8896,384.67702226888025
2016-01,QUEENSTOWN,3 ROOM,50,STIRLING RD,01 TO 03,102.0,Terrace,1968,880000.0,1097.9178,801.5171991928722
2016-02,TOA PAYOH,3 ROOM,3,UPP ALJUNIED LANE,10 TO 12,57.0,Standard,1968,250000.0,613.5423,407.4698680107305
2016-03,GEYLANG,2 ROOM,83,MACPHERSON LANE,01 TO 03,50.0,Standard,1968,230000.0,538.1949999999999,427.35439756965417
2016-03,TOA PAYOH,3 ROOM,5,UPP ALJUNIED LANE,10 TO 12,57.0,Standard,1968,290000.0,613.5423,472.6650468924474
2016-03,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,10 TO 12,68.0,Improved,1968,306000.0,731.9452,418.0640845790095
2016-04,QUEENSTOWN,4 ROOM,43,STIRLING RD,01 TO 03,108.0,Terrace,1968,980000.0,1162.5012,843.0098824844224
2016-04,TOA PAYOH,3 ROOM,117,LOR 1 TOA PAYOH,01 TO 03,64.0,Improved,1968,260000.0,688.8896,377.4189652449391
2016-04,TOA PAYOH,3 ROOM,5,UPP ALJUNIED LANE,04 TO 06,57.0,Standard,1968,275000.0,613.5423,448.21685481180356
2016-04,TOA PAYOH,3 ROOM,53,LOR 5 TOA PAYOH,10 TO 12,68.0,Improved,1968,319500.0,731.9452,436.50808831043634
2016-05,QUEENSTOWN,4 ROOM,43,STIRLING RD,01 TO 03,111.0,Terrace,1968,940000.0,1194.7929,786.7472262347726
2016-05,TOA PAYOH,2 ROOM,120,LOR 2 TOA PAYOH,04 TO 06,40.0,Standard,1968,243000.0,430.556,564.3865141816628
2016-05,TOA PAYOH,3 ROOM,2,UPP ALJUNIED LANE,04 TO 06,57.0,Standard,1968,280000.0,613.5423,456.36625217201816
2016-05,TOA PAYOH,3 ROOM,119,LOR 1 TOA PAYOH,01 TO 03,64.0,Improved,1968,323000.0,688.8896,468.8704837465974
2016-06,TOA PAYOH,2 ROOM,120,LOR 2 TOA PAYOH,04 TO 06,40.0,Standard,1968,218000.0,430.556,506.3220579901337
2016-07,TOA PAYOH,3 ROOM,117,LOR 1 TOA PAYOH,01 TO 03,65.0,Improved,1968,280000.0,699.6535,400.19809805853896
2016-08,QUEENSTOWN,3 ROOM,50,STIRLING RD,01 TO 03,102.0,Terrace,1968,860000.0,1097.9178,783.300899211216
