Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,Tranc_Year
2018-05,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59.0,Improved,1974,270000.0,2018
2018-05,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,10 TO 12,65.0,Improved,1974,271888.0,2018
2018-05,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,280000.0,2018
2018-05,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,04 TO 06,66.0,Improved,1974,280000.0,2018
2018-05,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,288000.0,2018
2018-05,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,308000.0,2018
2018-05,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,16 TO 18,66.0,Improved,1974,310000.0,2018
2018-05,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,16 TO 18,65.0,Improved,1974,375000.0,2018
2018-05,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,19 TO 21,117.0,Standard,1974,618000.0,2018
2018-06,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,01 TO 03,65.0,Improved,1974,230000.0,2018
2018-06,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,260000.0,2018
2018-06,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,270000.0,2018
2018-06,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,65.0,Improved,1974,271000.0,2018
2018-06,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,277000.0,2018
2018-06,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,13 TO 15,59.0,Improved,1974,285000.0,2018
2018-06,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,01 TO 03,65.0,Improved,1974,310000.0,2018
2018-06,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59.0,Improved,1974,315000.0,2018
2018-06,KALLANG/WHAMPOA,4 ROOM,84,WHAMPOA DR,01 TO 03,91.0,Improved,1974,335000.0,2018
2018-06,KALLANG/WHAMPOA,4 ROOM,83,WHAMPOA DR,04 TO 06,91.0,Improved,1974,380000.0,2018
2018-06,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,10 TO 12,87.0,Improved,1974,388000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,01 TO 03,65.0,Improved,1974,235000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,254000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,270000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,270000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,275000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,275000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,278000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,278000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,04 TO 06,73.0,Improved,1974,288000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,67,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,288000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,07 TO 09,76.0,Improved,1974,300000.0,2018
2018-07,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,13 TO 15,76.0,Improved,1974,312000.0,2018
2018-07,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,19 TO 21,117.0,Standard,1974,585000.0,2018
2018-07,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,19 TO 21,117.0,Standard,1974,670000.0,2018
2018-08,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,04 TO 06,65.0,Improved,1974,220000.0,2018
2018-08,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,07 TO 09,65.0,Improved,1974,238000.0,2018
2018-08,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,10 TO 12,66.0,Improved,1974,260000.0,2018
2018-08,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,278000.0,2018
2018-08,KALLANG/WHAMPOA,3 ROOM,66,KALLANG BAHRU,01 TO 03,77.0,Improved,1974,320000.0,2018
2018-08,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,07 TO 09,75.0,Improved,1974,320888.0,2018
2018-08,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,16 TO 18,76.0,Improved,1974,350000.0,2018
2018-08,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,13 TO 15,65.0,Improved,1974,366800.0,2018
2018-08,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,16 TO 18,91.0,Improved,1974,420000.0,2018
2018-08,KALLANG/WHAMPOA,5 ROOM,56,GEYLANG BAHRU,10 TO 12,114.0,Standard,1974,580000.0,2018
2018-09,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,04 TO 06,65.0,Improved,1974,210000.0,2018
2018-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,260000.0,2018
2018-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,265000.0,2018
2018-09,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,07 TO 09,66.0,Improved,1974,278000.0,2018
2018-09,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,04 TO 06,66.0,Improved,1974,300000.0,2018
2018-09,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,310000.0,2018
2018-09,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,16 TO 18,76.0,Improved,1974,350000.0,2018
2018-09,KALLANG/WHAMPOA,4 ROOM,101,WHAMPOA DR,16 TO 18,91.0,Improved,1974,390000.0,2018
2018-09,KALLANG/WHAMPOA,4 ROOM,94,WHAMPOA DR,07 TO 09,91.0,Improved,1974,398000.0,2018
2018-10,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,260000.0,2018
2018-10,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,268000.0,2018
2018-10,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,272000.0,2018
2018-10,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,65.0,Improved,1974,273000.0,2018
2018-10,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,04 TO 06,76.0,Improved,1974,275000.0,2018
2018-10,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,283000.0,2018
2018-11,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,215000.0,2018
2018-11,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,10 TO 12,65.0,Improved,1974,245000.0,2018
2018-11,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,01 TO 03,65.0,Improved,1974,255000.0,2018
2018-11,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,260000.0,2018
2018-11,KALLANG/WHAMPOA,3 ROOM,66,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,260000.0,2018
2018-11,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,265000.0,2018
2018-11,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,04 TO 06,65.0,Improved,1974,275000.0,2018
2018-11,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,07 TO 09,88.0,Improved,1974,520000.0,2018
2018-12,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,260000.0,2018
2018-12,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59.0,Improved,1974,280000.0,2018
2018-12,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,65.0,Improved,1974,215000.0,2018
2018-12,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,07 TO 09,65.0,Improved,1974,240000.0,2018
2018-12,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,22 TO 24,91.0,Improved,1974,405000.0,2018
2018-12,KALLANG/WHAMPOA,5 ROOM,56,GEYLANG BAHRU,10 TO 12,117.0,Standard,1974,578000.0,2018
2019-01,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,260000.0,2019
2019-01,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,13 TO 15,66.0,Improved,1974,285000.0,2019
2019-01,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,13 TO 15,65.0,Improved,1974,330000.0,2019
2019-01,KALLANG/WHAMPOA,5 ROOM,56,GEYLANG BAHRU,16 TO 18,114.0,Standard,1974,570000.0,2019
2019-02,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,10 TO 12,65.0,Improved,1974,250000.0,2019
2019-02,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,04 TO 06,65.0,Improved,1974,250000.0,2019
2019-02,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,256000.0,2019
2019-02,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,270000.0,2019
2019-02,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,276000.0,2019
2019-02,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,315000.0,2019
2019-03,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,01 TO 03,65.0,Improved,1974,238000.0,2019
2019-03,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,270000.0,2019
2019-03,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,273000.0,2019
2019-03,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,01 TO 03,87.0,Improved,1974,308000.0,2019
2019-04,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,07 TO 09,73.0,Improved,1974,290000.0,2019
2019-04,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,07 TO 09,70.0,Improved,1974,345000.0,2019
2019-04,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,04 TO 06,65.0,Improved,1974,300000.0,2019
2019-04,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,10 TO 12,66.0,Improved,1974,272888.0,2019
2019-04,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,16 TO 18,65.0,Improved,1974,277500.0,2019
2019-04,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,10 TO 12,87.0,Improved,1974,360000.0,2019
2019-05,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,10 TO 12,65.0,Improved,1974,238000.0,2019
2019-05,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,265000.0,2019
2019-05,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,13 TO 15,59.0,Improved,1974,270000.0,2019
2019-05,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,272000.0,2019
2019-05,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,13 TO 15,65.0,Improved,1974,232000.0,2019
2019-05,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,10 TO 12,65.0,Improved,1974,250000.0,2019
2019-05,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,07 TO 09,77.0,Improved,1974,292800.0,2019
2019-05,KALLANG/WHAMPOA,4 ROOM,94,WHAMPOA DR,10 TO 12,91.0,Improved,1974,360000.0,2019
2019-05,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,01 TO 03,91.0,Improved,1974,348000.0,2019
2019-05,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,13 TO 15,87.0,Improved,1974,370000.0,2019
2019-05,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,25 TO 27,114.0,Standard,1974,575000.0,2019
2019-06,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,306000.0,2019
2019-06,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,257000.0,2019
2019-06,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,269000.0,2019
2019-06,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,10 TO 12,91.0,Improved,1974,375000.0,2019
2019-07,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,288000.0,2019
2019-07,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,295000.0,2019
2019-07,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,262000.0,2019
2019-07,KALLANG/WHAMPOA,3 ROOM,66,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,270000.0,2019
2019-07,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,320000.0,2019
2019-07,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,16 TO 18,66.0,Improved,1974,277000.0,2019
2019-07,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,16 TO 18,91.0,Improved,1974,370000.0,2019
2019-07,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,16 TO 18,117.0,Standard,1974,570000.0,2019
2019-08,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,280000.0,2019
2019-08,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,288000.0,2019
2019-08,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,288000.0,2019
2019-08,KALLANG/WHAMPOA,3 ROOM,66,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,280000.0,2019
2019-08,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,07 TO 09,91.0,Improved,1974,335000.0,2019
2019-08,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,07 TO 09,91.0,Improved,1974,370000.0,2019
2019-08,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,04 TO 06,87.0,Improved,1974,330000.0,2019
2019-08,KALLANG/WHAMPOA,5 ROOM,73,GEYLANG BAHRU,10 TO 12,129.0,Adjoined flat,1974,650000.0,2019
2019-09,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,265000.0,2019
2019-09,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59.0,Improved,1974,240000.0,2019
2019-09,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,264000.0,2019
2019-09,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,10 TO 12,65.0,Improved,1974,355000.0,2019
2019-09,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,07 TO 09,66.0,Improved,1974,256000.0,2019
2019-09,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,07 TO 09,65.0,Improved,1974,268000.0,2019
2019-09,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,04 TO 06,89.0,Improved,1974,500000.0,2019
2019-09,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,13 TO 15,91.0,Improved,1974,350000.0,2019
2019-09,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,22 TO 24,117.0,Standard,1974,575000.0,2019
2019-09,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,07 TO 09,114.0,Standard,1974,510000.0,2019
2019-10,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,290000.0,2019
2019-10,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,265000.0,2019
2019-10,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,265000.0,2019
2019-10,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,07 TO 09,65.0,Improved,1974,230000.0,2019
2019-10,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,65.0,Improved,1974,227000.0,2019
2019-11,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,265000.0,2019
2019-11,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,13 TO 15,65.0,Improved,1974,328000.0,2019
2019-11,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,04 TO 06,117.0,Standard,1974,510000.0,2019
2019-11,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,04 TO 06,117.0,Standard,1974,510000.0,2019
2019-12,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,07 TO 09,65.0,Improved,1974,273000.0,2019
2019-12,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,277000.0,2019
2019-12,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,278000.0,2019
2019-12,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,04 TO 06,65.0,Improved,1974,298000.0,2019
2019-12,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,04 TO 06,76.0,Improved,1974,298000.0,2019
2019-12,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,10 TO 12,120.0,Standard,1974,525000.0,2019
2020-01,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,10 TO 12,65.0,Improved,1974,270000.0,2020
2020-01,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,270000.0,2020
2020-01,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,282000.0,2020
2020-01,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,10 TO 12,65.0,Improved,1974,280000.0,2020
2020-01,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,07 TO 09,91.0,Improved,1974,365000.0,2020
2020-01,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,04 TO 06,87.0,Improved,1974,340000.0,2020
2020-01,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,13 TO 15,87.0,Improved,1974,340000.0,2020
2020-01,KALLANG/WHAMPOA,5 ROOM,56,GEYLANG BAHRU,25 TO 27,117.0,Standard,1974,565000.0,2020
2020-02,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,01 TO 03,65.0,Improved,1974,250000.0,2020
2020-02,KALLANG/WHAMPOA,3 ROOM,67,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,270000.0,2020
2020-02,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,280000.0,2020
2020-02,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,16 TO 18,65.0,Improved,1974,310000.0,2020
2020-02,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,13 TO 15,87.0,Improved,1974,360000.0,2020
2020-03,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,271000.0,2020
2020-03,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,10 TO 12,76.0,Improved,1974,265000.0,2020
2020-03,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,13 TO 15,66.0,Improved,1974,270000.0,2020
2020-03,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,07 TO 09,65.0,Improved,1974,308000.0,2020
2020-03,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,270888.0,2020
2020-03,KALLANG/WHAMPOA,4 ROOM,94,WHAMPOA DR,07 TO 09,91.0,Improved,1974,360000.0,2020
2020-03,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,25 TO 27,91.0,Improved,1974,380000.0,2020
2020-03,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,01 TO 03,87.0,Improved,1974,290000.0,2020
2020-03,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,16 TO 18,120.0,Standard,1974,535000.0,2020
2020-04,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,76.0,Improved,1974,225000.0,2020
2020-05,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,13 TO 15,66.0,Improved,1974,280000.0,2020
2020-06,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,268000.0,2020
2020-06,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,280000.0,2020
2020-06,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,13 TO 15,65.0,Improved,1974,268000.0,2020
2020-06,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,265000.0,2020
2020-06,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,07 TO 09,65.0,Improved,1974,250000.0,2020
2020-06,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,01 TO 03,88.0,Improved,1974,453000.0,2020
2020-06,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,07 TO 09,91.0,Improved,1974,350000.0,2020
2020-06,KALLANG/WHAMPOA,4 ROOM,101,WHAMPOA DR,07 TO 09,91.0,Improved,1974,340000.0,2020
2020-06,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,16 TO 18,91.0,Improved,1974,350000.0,2020
2020-06,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,13 TO 15,91.0,Improved,1974,320000.0,2020
2020-06,KALLANG/WHAMPOA,5 ROOM,56,GEYLANG BAHRU,19 TO 21,117.0,Standard,1974,578000.0,2020
2020-06,KALLANG/WHAMPOA,5 ROOM,54,GEYLANG BAHRU,16 TO 18,117.0,Standard,1974,550000.0,2020
2020-07,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,04 TO 06,65.0,Improved,1974,260000.0,2020
2020-07,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,275000.0,2020
2020-07,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,01 TO 03,65.0,Improved,1974,265000.0,2020
2020-07,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,76.0,Improved,1974,305000.0,2020
2020-07,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,10 TO 12,65.0,Improved,1974,255000.0,2020
2020-07,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,261000.0,2020
2020-07,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,04 TO 06,65.0,Improved,1974,245000.0,2020
2020-07,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,07 TO 09,66.0,Improved,1974,250000.0,2020
2020-07,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,07 TO 09,91.0,Improved,1974,345000.0,2020
2020-08,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,07 TO 09,70.0,Improved,1974,333000.0,2020
2020-08,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,07 TO 09,65.0,Improved,1974,250000.0,2020
2020-08,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,04 TO 06,65.0,Improved,1974,235000.0,2020
2020-08,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,65.0,Improved,1974,260000.0,2020
2020-08,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,13 TO 15,66.0,Improved,1974,282500.0,2020
2020-08,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,283888.0,2020
2020-08,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,04 TO 06,91.0,Improved,1974,335000.0,2020
2020-08,KALLANG/WHAMPOA,5 ROOM,57,GEYLANG BAHRU,04 TO 06,150.0,Adjoined flat,1974,680000.0,2020
2020-08,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,25 TO 27,120.0,Standard,1974,590000.0,2020
2020-08,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,07 TO 09,114.0,Standard,1974,530000.0,2020
2020-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65.0,Improved,1974,308000.0,2020
2020-09,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,07 TO 09,76.0,Improved,1974,300000.0,2020
2020-09,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,268000.0,2020
2020-09,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,268000.0,2020
2020-09,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,274000.0,2020
2020-09,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,07 TO 09,65.0,Improved,1974,273000.0,2020
2020-09,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,10 TO 12,65.0,Improved,1974,305000.0,2020
2020-09,KALLANG/WHAMPOA,4 ROOM,101,WHAMPOA DR,01 TO 03,91.0,Improved,1974,319000.0,2020
2020-09,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,07 TO 09,91.0,Improved,1974,350000.0,2020
2020-09,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,22 TO 24,117.0,Standard,1974,575000.0,2020
